ticker,bank_name,source_type,form_type,period_year,period_quarter,period_label,expected_doc_count,observed_doc_count,status,status_detail,storage_kind,local_refs,source_urls,manual_search_hint,notes
FITB,Fifth Third Bancorp,sec_filing,8-K,2019,3,2019_Q3,13,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000119312519199362/d734686d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519212127/d726223d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519213648/d788359d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519216164/d746607d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519217927/d770534d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519222447/d791236d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519223466/d775306d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519229279/d783356d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519232499/d749304d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519240983/d757338d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519244870/d804628d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519246907/d803099d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519250730/d807605d8k.htm,FITB 8-K 2019 Q3,
FITB,Fifth Third Bancorp,sec_filing,8-K,2019,4,2019_Q4,7,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000119312519271175/d822317d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519272115/d694068d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519273186/d804549d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519276267/d820639d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519290976/d827109d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519315208/d844773d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312519325979/d859079d8k.htm,FITB 8-K 2019 Q4,
FITB,Fifth Third Bancorp,sec_filing,8-K,2020,1,2020_Q1,8,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000119312520011437/d875049d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520015366/d864070d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520016127/d143747d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520019635/d875850d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520058856/d871648d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520067236/d895358d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520069676/d858373d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520083207/d874033d8k.htm,FITB 8-K 2020 Q1,
FITB,Fifth Third Bancorp,sec_filing,8-K,2020,2,2020_Q2,10,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000119312520105837/d911701d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520109280/d904003d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520112692/d913341d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520127783/d846408d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520133774/d849424d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520152374/d875444d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520160679/d939891d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520165074/d864009d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520170415/d944840d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520184129/d78091d8k.htm,FITB 8-K 2020 Q2,
FITB,Fifth Third Bancorp,sec_filing,8-K,2020,3,2020_Q3,7,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552720000066/fitb-20200723.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552720000083/fitb-20200810.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552720000085/fitb-20200901.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552720000088/fitb-20200914.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520195083/d911804d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520199173/d113074d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312520204323/d935766d8k.htm,FITB 8-K 2020 Q3,
FITB,Fifth Third Bancorp,sec_filing,8-K,2020,4,2020_Q4,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552720000094/fitb-20201022.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552720000101/fitb-20201026.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552720000112/fitb-20201104.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552720000131/fitb-20201204.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552720000134/form8-kx12082020.htm,FITB 8-K 2020 Q4,
FITB,Fifth Third Bancorp,sec_filing,8-K,2021,1,2021_Q1,7,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552721000005/fitb-20210121.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000012/fitb-20210122.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000107/fitb-20210310.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000116/fitb-20210318.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000121/fitb-20210326.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000123/fitb-20210329.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312521052436/d147275d8k.htm,FITB 8-K 2021 Q1,
FITB,Fifth Third Bancorp,sec_filing,8-K,2021,2,2021_Q2,9,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552721000127/fitb-20210413.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000130/fitb-20210413.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000151/fitb-20210420.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000158/fitb-20210421.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000169/fitb-20210429.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000191/fitb-20210609.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000196/fitb-20210616.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000201/fitb-20210621.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000203/fitb-20210622.htm,FITB 8-K 2021 Q2,
FITB,Fifth Third Bancorp,sec_filing,8-K,2021,3,2021_Q3,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552721000209/fitb-20210707.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000211/fitb-20210722.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000216/fitb-20210723.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000229/fitb-20210914.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000235/fitb-20210922.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000239/fitb-20210927.htm,FITB 8-K 2021 Q3,
FITB,Fifth Third Bancorp,sec_filing,8-K,2021,4,2021_Q4,8,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552721000241/fitb-20211019.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000249/fitb-20211027.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000259/fitb-20211119.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000262/fitb-20211130.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000264/fitb-20211207.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552721000266/fitb-20211208.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312521310467/d164438d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312521315460/d251543d8k.htm,FITB 8-K 2021 Q4,
FITB,Fifth Third Bancorp,sec_filing,8-K,2022,1,2022_Q1,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552722000006/fitb-20220120.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000124/fitb-20220309.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000127/fitb-20220310.htm,FITB 8-K 2022 Q1,
FITB,Fifth Third Bancorp,sec_filing,8-K,2022,2,2022_Q2,10,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552722000135/fitb-20220412.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000137/fitb-20220411.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000140/fitb-20220412.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000171/fitb-20220419.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000175/fitb-20220420.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000184/fitb-20220509.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000194/fitb-20220614.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000197/fitb-20220613.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000201/fitb-20220627.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312522117623/d303267d8k.htm,FITB 8-K 2022 Q2,
FITB,Fifth Third Bancorp,sec_filing,8-K,2022,3,2022_Q3,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552722000207/fitb-20220721.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000210/fitb-20220725.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000221/fitb-20220913.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312522204836/d387881d8k.htm,FITB 8-K 2022 Q3,
FITB,Fifth Third Bancorp,sec_filing,8-K,2022,4,2022_Q4,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552722000224/fitb-20221020.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000229/fitb-20221024.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000248/fitb-20221206.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000250/fitb-20221206.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552722000252/fitb-20221215.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312522271002/d354612d8k.htm,FITB 8-K 2022 Q4,
FITB,Fifth Third Bancorp,sec_filing,8-K,2023,1,2023_Q1,7,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552723000002/fitb-20230119.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000005/fitb-20230120.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000011/fitb-20230127.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000085/fitb-20230217.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000133/fitb-20230228.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000135/fitb-20230302.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000137/fitb-20230307.htm,FITB 8-K 2023 Q1,
FITB,Fifth Third Bancorp,sec_filing,8-K,2023,2,2023_Q2,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552723000150/fitb-20230418.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000153/fitb-20230420.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000182/fitb-20230418.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000199/fitb-20230613.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000202/fitb-20230612.htm,FITB 8-K 2023 Q2,
FITB,Fifth Third Bancorp,sec_filing,8-K,2023,3,2023_Q3,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552723000206/fitb-20230720.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000210/fitb-20230724.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000224/fitb-20230818.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000237/fitb-20230912.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312523196135/d485744d8k.htm,FITB 8-K 2023 Q3,
FITB,Fifth Third Bancorp,sec_filing,8-K,2023,4,2023_Q4,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552723000244/fitb-20231019.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000251/fitb-20231102.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000256/fitb-20231108.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000262/fitb-20231205.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000268/fitb-20231212.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552723000270/fitb-20231218.htm,FITB 8-K 2023 Q4,
FITB,Fifth Third Bancorp,sec_filing,8-K,2024,1,2024_Q1,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552724000005/fitb-20240119.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000008/fitb-20240122.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000012/fitb-20240205.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000043/fitb-20240214.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000107/fitb-20240305.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312524018167/d129176d8k.htm,FITB 8-K 2024 Q1,
FITB,Fifth Third Bancorp,sec_filing,8-K,2024,2,2024_Q2,7,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552724000117/fitb-20240416.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000154/fitb-20240419.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000156/fitb-20240416.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000175/fitb-20240610.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000178/fitb-20240611.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000181/fitb-20240626.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000183/fitb-20240628.htm,FITB 8-K 2024 Q2,
FITB,Fifth Third Bancorp,sec_filing,8-K,2024,3,2024_Q3,8,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552724000186/fitb-20240709.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000190/fitb-20240719.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000193/fitb-20240722.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000208/fitb-20240802.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000213/fitb-20240802.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000221/fitb-20240828.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000225/fitb-20240910.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312524215182/d866965d8k.htm,FITB 8-K 2024 Q3,
FITB,Fifth Third Bancorp,sec_filing,8-K,2024,4,2024_Q4,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552724000236/fitb-20241018.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000238/fitb-20241021.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000252/fitb-20241106.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000262/fitb-20241210.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552724000264/fitb-20241217.htm,FITB 8-K 2024 Q4,
FITB,Fifth Third Bancorp,sec_filing,8-K,2025,1,2025_Q1,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552725000002/fitb-20250121.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000006/fitb-20250122.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000008/fitb-20250123.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000012/fitb-20250203.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000085/fitb-20250304.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000089/fitb-20250304.htm,FITB 8-K 2025 Q1,
FITB,Fifth Third Bancorp,sec_filing,8-K,2025,2,2025_Q2,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552725000096/fitb-20250415.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000102/fitb-20250417.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000131/fitb-20250415.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000139/fitb-20250610.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000144/fitb-20250613.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000146/fitb-20250625.htm,FITB 8-K 2025 Q2,
FITB,Fifth Third Bancorp,sec_filing,8-K,2025,3,2025_Q3,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552725000151/fitb-20250717.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000153/fitb-20250718.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000185/fitb-20250905.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000193/fitb-20250919.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000196/fitb-20250926.htm,FITB 8-K 2025 Q3,
FITB,Fifth Third Bancorp,sec_filing,8-K,2025,4,2025_Q4,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/35527/000003552725000200/fitb-20251017.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000217/fitb-20251106.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000220/fitb-20251209.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552725000232/fitb-20251208.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312525230873/d91245d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312525234686/d30938d8k.htm,FITB 8-K 2025 Q4,
FITB,Fifth Third Bancorp,sec_filing,8-K,2026,1,2026_Q1,9,8,partial,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/8-K/FITB_8-K_2026_Q1/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/8-K/FITB_8-K_2026_Q1_2/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/8-K/FITB_8-K_2026_Q1_3/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/8-K/FITB_8-K_2026_Q1_4/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/8-K/FITB_8-K_2026_Q1_5/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/8-K/FITB_8-K_2026_Q1_6/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/8-K/FITB_8-K_2026_Q1_7/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/FITB/8-K/FITB_8-K_2026_Q1_8/primary-document.html,https://www.sec.gov/Archives/edgar/data/35527/000003552726000011/fitb-20260113.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552726000013/fitb-20260120.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552726000017/fitb-20260126.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552726000035/fitb-20260210.htm | https://www.sec.gov/Archives/edgar/data/35527/000003552726000126/fitb-20260218.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312526004377/d89288d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312526011977/d44845d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312526029488/d47854d8k.htm | https://www.sec.gov/Archives/edgar/data/35527/000119312526032625/d642888d8k.htm,FITB 8-K 2026 Q1,
